DAY_TYPE,TIME_PER_HOUR,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS
WEEKDAY,11,Outram Park,Hougang,309
WEEKDAY,8,Woodleigh,Farrer Park,309
WEEKDAY,11,Dhoby Ghaut,Clarke Quay,309
WEEKDAY,6,Hougang,Buangkok,308
WEEKDAY,22,HarbourFront,Little India,308
WEEKDAY,7,Woodleigh,HarbourFront,308
WEEKDAY,21,Clarke Quay,Little India,308
WEEKDAY,6,Kovan,Woodleigh,308
WEEKDAY,12,Little India,Buangkok,308
WEEKDAY,19,Buangkok,Farrer Park,308
WEEKDAY,12,Hougang,HarbourFront,308
WEEKDAY,19,Woodleigh,Kovan,308
WEEKDAY,10,Farrer Park,Hougang,308
WEEKDAY,5,Punggol,Chinatown,307
WEEKDAY,23,Farrer Park,Punggol,307
WEEKDAY,7,HarbourFront,Chinatown,307
WEEKDAY,16,Farrer Park,Clarke Quay,307
WEEKDAY,23,Farrer Park,Potong Pasir,306
WEEKDAY,8,Woodleigh,Chinatown,306
WEEKDAY,10,Little India,Punggol,306
WEEKDAY,21,Outram Park,Little India,306
WEEKDAY,7,Little India,Punggol,306
WEEKDAY,12,Boon Keng,Buangkok,306
WEEKDAY,13,Serangoon,HarbourFront,305
WEEKDAY,15,HarbourFront,Kovan,305
WEEKDAY,21,Punggol,Boon Keng,305
WEEKDAY,20,HarbourFront,Outram Park,304
WEEKDAY,21,Buangkok,Punggol,304
WEEKDAY,22,Sengkang,Serangoon,304
WEEKDAY,11,Dhoby Ghaut,Punggol,304
WEEKDAY,12,Chinatown,Buangkok,304
WEEKDAY,22,Potong Pasir,Farrer Park,303
WEEKDAY,13,Chinatown,Buangkok,303
WEEKDAY,16,Clarke Quay,Little India,303
WEEKDAY,6,Farrer Park,Chinatown,303
WEEKDAY,10,Potong Pasir,Clarke Quay,303
WEEKDAY,20,Punggol,Boon Keng,302
WEEKDAY,10,Dhoby Ghaut,Little India,302
WEEKDAY,7,Woodleigh,Farrer Park,302
WEEKDAY,12,Kovan,Outram Park,302
WEEKDAY,20,Punggol,Little India,302
WEEKDAY,20,Farrer Park,HarbourFront,301
WEEKDAY,15,Serangoon,Outram Park,301
WEEKDAY,7,HarbourFront,Sengkang,301
WEEKDAY,5,Kovan,HarbourFront,300
WEEKDAY,10,Chinatown,Clarke Quay,300
WEEKDAY,21,Little India,HarbourFront,300
WEEKDAY,19,Serangoon,Woodleigh,300
WEEKDAY,19,Punggol,Chinatown,299
WEEKDAY,14,Clarke Quay,Hougang,299
WEEKDAY,22,Kovan,Serangoon,299
WEEKDAY,6,Farrer Park,Dhoby Ghaut,299
WEEKDAY,10,Potong Pasir,Hougang,298
WEEKDAY,8,Little India,Sengkang,298
WEEKDAY,13,Clarke Quay,Sengkang,298
WEEKDAY,5,Hougang,Boon Keng,298
WEEKDAY,14,Clarke Quay,Little India,298
WEEKDAY,13,Buangkok,Little India,298
WEEKDAY,17,Farrer Park,Outram Park,297
WEEKDAY,17,Sengkang,Clarke Quay,297
WEEKDAY,23,Kovan,Sengkang,296
WEEKDAY,18,Serangoon,HarbourFront,296
WEEKDAY,6,Little India,Chinatown,296
WEEKDAY,7,Outram Park,Kovan,296
WEEKDAY,21,Boon Keng,Little India,296
WEEKDAY,10,Potong Pasir,Punggol,295
WEEKDAY,21,Dhoby Ghaut,Outram Park,295
WEEKDAY,10,Outram Park,Kovan,295
WEEKDAY,21,Dhoby Ghaut,HarbourFront,295
WEEKDAY,16,Woodleigh,HarbourFront,295
WEEKDAY,16,HarbourFront,Clarke Quay,295
WEEKDAY,9,Little India,Serangoon,294
WEEKDAY,14,Clarke Quay,Boon Keng,294
WEEKDAY,16,Dhoby Ghaut,HarbourFront,294
WEEKDAY,11,Woodleigh,Potong Pasir,294
WEEKDAY,11,Farrer Park,Sengkang,294
WEEKDAY,11,Serangoon,HarbourFront,294
WEEKDAY,19,Farrer Park,HarbourFront,294
WEEKDAY,22,Punggol,Potong Pasir,293
WEEKDAY,19,Dhoby Ghaut,HarbourFront,293
WEEKDAY,19,Sengkang,Outram Park,293
WEEKDAY,5,Hougang,Little India,292
WEEKDAY,17,Buangkok,Chinatown,292
WEEKDAY,12,Clarke Quay,Boon Keng,291
WEEKDAY,23,Hougang,Punggol,291
WEEKDAY,22,Little India,Farrer Park,291
WEEKDAY,9,Dhoby Ghaut,Farrer Park,291
WEEKDAY,13,Buangkok,Farrer Park,290
WEEKDAY,10,Clarke Quay,Chinatown,290
WEEKDAY,23,HarbourFront,Hougang,290
WEEKDAY,21,Serangoon,Little India,290
WEEKDAY,12,HarbourFront,Clarke Quay,290
WEEKDAY,15,Clarke Quay,Kovan,290
WEEKDAY,22,Hougang,Farrer Park,289
WEEKDAY,19,Kovan,Dhoby Ghaut,289
WEEKDAY,11,Buangkok,Potong Pasir,289
WEEKDAY,9,Woodleigh,Clarke Quay,289
WEEKDAY,22,Chinatown,Little India,288
WEEKDAY,22,Outram Park,Punggol,288
WEEKDAY,17,Woodleigh,Dhoby Ghaut,288
WEEKDAY,9,HarbourFront,Farrer Park,288
WEEKDAY,12,Sengkang,HarbourFront,288
WEEKDAY,21,HarbourFront,Dhoby Ghaut,287
WEEKDAY,21,Outram Park,Potong Pasir,287
WEEKDAY,17,Boon Keng,HarbourFront,287
WEEKDAY,11,Farrer Park,Kovan,286
WEEKDAY,23,Chinatown,Serangoon,286
WEEKDAY,19,Outram Park,Clarke Quay,286
WEEKDAY,14,HarbourFront,Boon Keng,286
WEEKDAY,13,Farrer Park,Buangkok,285
WEEKDAY,7,HarbourFront,Boon Keng,285
WEEKDAY,14,HarbourFront,Sengkang,285
WEEKDAY,13,Outram Park,Boon Keng,284
WEEKDAY,22,Kovan,Farrer Park,284
WEEKDAY,5,Chinatown,Boon Keng,284
WEEKDAY,20,Serangoon,Chinatown,284
WEEKDAY,11,Little India,Buangkok,284
WEEKDAY,14,HarbourFront,Serangoon,283
WEEKDAY,17,Buangkok,Potong Pasir,283
WEEKDAY,22,Farrer Park,Outram Park,283
WEEKDAY,10,Sengkang,Woodleigh,283
WEEKDAY,21,Clarke Quay,Chinatown,283
WEEKDAY,6,Sengkang,Buangkok,283
WEEKDAY,10,Little India,Kovan,283
WEEKDAY,6,Potong Pasir,Little India,283
WEEKDAY,14,Clarke Quay,Outram Park,283
WEEKDAY,15,HarbourFront,Boon Keng,283
WEEKDAY,5,Buangkok,Chinatown,282
WEEKDAY,11,Sengkang,HarbourFront,282
WEEKDAY,9,Outram Park,Sengkang,282
WEEKDAY,16,Serangoon,Outram Park,282
WEEKDAY,16,Serangoon,Clarke Quay,282
WEEKDAY,11,Outram Park,Clarke Quay,281
WEEKDAY,9,Chinatown,Dhoby Ghaut,281
WEEKDAY,14,HarbourFront,Little India,281
WEEKDAY,17,Buangkok,Boon Keng,281
WEEKDAY,9,Outram Park,Hougang,280
WEEKDAY,14,Serangoon,Clarke Quay,280
WEEKDAY,18,Kovan,Outram Park,280
WEEKDAY,7,Little India,Sengkang,280
WEEKDAY,10,HarbourFront,Farrer Park,280
WEEKDAY,6,Potong Pasir,Chinatown,280
WEEKDAY,21,Woodleigh,Sengkang,280
WEEKDAY,9,Chinatown,Serangoon,280
WEEKDAY,19,Clarke Quay,HarbourFront,280
WEEKDAY,10,Outram Park,Hougang,280
WEEKDAY,14,Sengkang,Clarke Quay,280
WEEKDAY,16,Outram Park,HarbourFront,280
WEEKDAY,12,Serangoon,Woodleigh,280
WEEKDAY,15,Little India,HarbourFront,280
WEEKDAY,8,HarbourFront,Punggol,279
WEEKDAY,11,Dhoby Ghaut,Hougang,279
WEEKDAY,13,Outram Park,Punggol,279
WEEKDAY,21,Little India,Dhoby Ghaut,279
WEEKDAY,20,Buangkok,Kovan,278
WEEKDAY,8,Potong Pasir,Sengkang,278
WEEKDAY,12,Boon Keng,HarbourFront,277
WEEKDAY,10,Woodleigh,Farrer Park,276
WEEKDAY,22,Sengkang,Potong Pasir,276
WEEKDAY,22,Dhoby Ghaut,Chinatown,275
WEEKDAY,8,Outram Park,Kovan,275
WEEKDAY,8,Farrer Park,Punggol,275
WEEKDAY,11,Clarke Quay,Little India,275
WEEKDAY,22,Punggol,Boon Keng,275
WEEKDAY,17,Buangkok,Little India,275
WEEKDAY,8,Outram Park,Potong Pasir,275
WEEKDAY,11,Woodleigh,Chinatown,275
WEEKDAY,14,Dhoby Ghaut,HarbourFront,275
WEEKDAY,7,HarbourFront,Farrer Park,274
WEEKDAY,11,Buangkok,Boon Keng,274
WEEKDAY,15,Little India,Clarke Quay,273
WEEKDAY,14,Boon Keng,HarbourFront,273
WEEKDAY,12,HarbourFront,Farrer Park,273
WEEKDAY,8,Woodleigh,Boon Keng,273
WEEKDAY,12,Outram Park,Punggol,272
WEEKDAY,10,HarbourFront,Dhoby Ghaut,272
WEEKDAY,5,Sengkang,Little India,272
WEEKDAY,14,Boon Keng,Clarke Quay,271
WEEKDAY,16,Hougang,Clarke Quay,271
WEEKDAY,10,Outram Park,HarbourFront,271
WEEKDAY,5,Buangkok,HarbourFront,271
WEEKDAY,6,Potong Pasir,Clarke Quay,271
WEEKDAY,14,Outram Park,Kovan,270
WEEKDAY,18,HarbourFront,Woodleigh,269
WEEKDAY,10,Chinatown,Punggol,269
WEEKDAY,12,Dhoby Ghaut,HarbourFront,269
WEEKDAY,10,Kovan,HarbourFront,269
WEEKDAY,21,Chinatown,Outram Park,268
WEEKDAY,12,Punggol,Clarke Quay,268
WEEKDAY,17,Sengkang,Outram Park,268
WEEKDAY,10,Dhoby Ghaut,Clarke Quay,268
WEEKDAY,17,Woodleigh,Chinatown,268
WEEKDAY,22,Dhoby Ghaut,Clarke Quay,268
WEEKDAY,7,Chinatown,Farrer Park,267
WEEKDAY,16,Boon Keng,Outram Park,267
WEEKDAY,10,Farrer Park,Potong Pasir,267
WEEKDAY,18,Woodleigh,Dhoby Ghaut,267
WEEKDAY,10,Chinatown,Kovan,267
WEEKDAY,7,HarbourFront,Hougang,267
WEEKDAY,7,HarbourFront,Serangoon,266
WEEKDAY,17,Kovan,Clarke Quay,266
WEEKDAY,20,Little India,Clarke Quay,266
WEEKDAY,19,Dhoby Ghaut,Woodleigh,266
WEEKDAY,10,Potong Pasir,Outram Park,266
WEEKDAY,19,Buangkok,Little India,265
WEEKDAY,18,Clarke Quay,Outram Park,265
WEEKDAY,13,Sengkang,Clarke Quay,265
WEEKDAY,15,Dhoby Ghaut,HarbourFront,265
WEEKDAY,22,Punggol,Farrer Park,265
WEEKDAY,7,Outram Park,Chinatown,265
WEEKDAY,16,HarbourFront,Potong Pasir,264
WEEKDAY,9,Potong Pasir,Sengkang,264
WEEKDAY,17,Farrer Park,HarbourFront,264
WEEKDAY,23,Hougang,Sengkang,264
WEEKDAY,15,Farrer Park,Outram Park,264
WEEKDAY,20,Dhoby Ghaut,HarbourFront,264
WEEKDAY,13,Dhoby Ghaut,Buangkok,264
WEEKDAY,22,Clarke Quay,Little India,264
WEEKDAY,9,Farrer Park,Kovan,264
WEEKDAY,6,Dhoby Ghaut,Outram Park,264
WEEKDAY,19,Hougang,Clarke Quay,263
WEEKDAY,8,HarbourFront,Kovan,263
WEEKDAY,13,Outram Park,Kovan,263
WEEKDAY,23,Clarke Quay,Buangkok,263
WEEKDAY,14,Clarke Quay,Sengkang,263
WEEKDAY,6,Kovan,Clarke Quay,263
WEEKDAY,14,Farrer Park,Buangkok,263
WEEKDAY,19,Punggol,Dhoby Ghaut,263
WEEKDAY,21,Chinatown,HarbourFront,263
WEEKDAY,21,Dhoby Ghaut,Woodleigh,263
WEEKDAY,23,Serangoon,Hougang,263
WEEKDAY,6,Chinatown,HarbourFront,262
WEEKDAY,21,Punggol,Farrer Park,262
WEEKDAY,19,Serangoon,Clarke Quay,262
WEEKDAY,9,HarbourFront,Dhoby Ghaut,261
WEEKDAY,19,Clarke Quay,Woodleigh,261
WEEKDAY,16,Farrer Park,Outram Park,261
WEEKDAY,20,Woodleigh,Farrer Park,261
WEEKDAY,23,Punggol,Hougang,261
WEEKDAY,21,Woodleigh,Punggol,260
WEEKDAY,13,Boon Keng,HarbourFront,260
WEEKDAY,23,HarbourFront,Punggol,260
WEEKDAY,11,Boon Keng,HarbourFront,260
WEEKDAY,13,Buangkok,Potong Pasir,259
WEEKDAY,5,Kovan,Boon Keng,259
WEEKDAY,9,Little India,Kovan,259
WEEKDAY,5,Sengkang,Hougang,259
WEEKDAY,14,Punggol,Clarke Quay,259
WEEKDAY,17,Sengkang,Woodleigh,259
WEEKDAY,9,Farrer Park,Sengkang,258
WEEKDAY,17,Hougang,Woodleigh,258
WEEKDAY,17,Farrer Park,Woodleigh,258
WEEKDAY,15,Buangkok,Chinatown,258
WEEKDAY,5,Punggol,Little India,258
WEEKDAY,7,Potong Pasir,Buangkok,258
WEEKDAY,15,Outram Park,Buangkok,257
WEEKDAY,23,Little India,Hougang,257
WEEKDAY,17,Hougang,Outram Park,257
WEEKDAY,11,HarbourFront,Farrer Park,257
WEEKDAY,7,Woodleigh,Potong Pasir,257
WEEKDAY,8,Chinatown,Potong Pasir,256
WEEKDAY,13,HarbourFront,Clarke Quay,256
WEEKDAY,15,HarbourFront,Outram Park,256
WEEKDAY,13,HarbourFront,Serangoon,256
WEEKDAY,14,Woodleigh,Serangoon,256
WEEKDAY,8,Outram Park,Sengkang,256
WEEKDAY,20,Sengkang,Little India,255
WEEKDAY,11,Outram Park,Punggol,255
WEEKDAY,19,Outram Park,HarbourFront,255
WEEKDAY,11,Dhoby Ghaut,Potong Pasir,255
WEEKDAY,12,Woodleigh,Farrer Park,255
WEEKDAY,16,Dhoby Ghaut,Outram Park,255
WEEKDAY,23,Chinatown,Punggol,255
WEEKDAY,7,Dhoby Ghaut,Little India,255
WEEKDAY,16,Little India,Clarke Quay,254
WEEKDAY,16,Clarke Quay,Buangkok,254
WEEKDAY,20,Dhoby Ghaut,Woodleigh,254
WEEKDAY,21,Chinatown,Woodleigh,254
WEEKDAY,22,Potong Pasir,Serangoon,253
WEEKDAY,15,Hougang,Clarke Quay,253
WEEKDAY,6,Potong Pasir,Punggol,253
WEEKDAY,22,Outram Park,Boon Keng,253
WEEKDAY,11,HarbourFront,Outram Park,253
WEEKDAY,16,Serangoon,Woodleigh,253
WEEKDAY,6,Little India,Clarke Quay,252
WEEKDAY,12,Boon Keng,Woodleigh,252
WEEKDAY,7,Outram Park,Sengkang,252
WEEKDAY,12,Outram Park,Kovan,252
WEEKDAY,11,Outram Park,Kovan,252
WEEKDAY,9,Outram Park,Clarke Quay,252
WEEKDAY,18,Potong Pasir,Outram Park,252
WEEKDAY,9,HarbourFront,Hougang,252
WEEKDAY,13,HarbourFront,Hougang,252
WEEKDAY,16,HarbourFront,Outram Park,251
WEEKDAY,20,Hougang,Chinatown,251
WEEKDAY,10,Farrer Park,HarbourFront,251
WEEKDAY,12,Kovan,Clarke Quay,251
WEEKDAY,23,HarbourFront,Chinatown,250
WEEKDAY,13,Punggol,Clarke Quay,250
WEEKDAY,6,Outram Park,Potong Pasir,250
WEEKDAY,22,Dhoby Ghaut,Little India,250
WEEKDAY,6,Farrer Park,Woodleigh,250
WEEKDAY,22,Boon Keng,Buangkok,250
WEEKDAY,9,Little India,Sengkang,250
WEEKDAY,16,Buangkok,Farrer Park,250
WEEKDAY,14,Buangkok,Dhoby Ghaut,250
WEEKDAY,11,Dhoby Ghaut,Kovan,250
WEEKDAY,11,Clarke Quay,Farrer Park,250
WEEKDAY,20,Serangoon,Woodleigh,249
WEEKDAY,8,Serangoon,Buangkok,249
WEEKDAY,9,Little India,Punggol,249
WEEKDAY,22,Little India,Outram Park,249
WEEKDAY,6,Little India,Boon Keng,249
WEEKDAY,22,Boon Keng,Kovan,248
WEEKDAY,12,Punggol,HarbourFront,248
WEEKDAY,9,Dhoby Ghaut,Little India,248
WEEKDAY,5,Boon Keng,HarbourFront,247
WEEKDAY,14,Outram Park,HarbourFront,247
WEEKDAY,12,Clarke Quay,Serangoon,247
WEEKDAY,8,Outram Park,Clarke Quay,247
WEEKDAY,20,Outram Park,Potong Pasir,247
WEEKDAY,10,Woodleigh,Boon Keng,246
WEEKDAY,7,HarbourFront,Kovan,246
WEEKDAY,8,Farrer Park,Sengkang,246
WEEKDAY,5,Serangoon,Chinatown,246
WEEKDAY,13,Buangkok,Boon Keng,246
WEEKDAY,12,Woodleigh,Chinatown,245
WEEKDAY,14,Buangkok,Little India,245
WEEKDAY,12,Buangkok,Outram Park,245
WEEKDAY,18,Dhoby Ghaut,Woodleigh,245
WEEKDAY,16,Clarke Quay,Potong Pasir,245
WEEKDAY,16,Boon Keng,Clarke Quay,245
WEEKDAY,11,Woodleigh,Boon Keng,245
WEEKDAY,20,HarbourFront,Clarke Quay,245
WEEKDAY,13,Clarke Quay,HarbourFront,244
WEEKDAY,10,Farrer Park,Kovan,244
WEEKDAY,22,Potong Pasir,Buangkok,244
WEEKDAY,21,HarbourFront,Potong Pasir,244
WEEKDAY,20,Woodleigh,Potong Pasir,244
WEEKDAY,16,Woodleigh,Boon Keng,244
WEEKDAY,11,Punggol,HarbourFront,244
WEEKDAY,8,Boon Keng,Woodleigh,244
WEEKDAY,7,Dhoby Ghaut,Farrer Park,243
WEEKDAY,8,Little India,Punggol,243
WEEKDAY,10,Chinatown,Potong Pasir,243
WEEKDAY,22,Kovan,Boon Keng,243
WEEKDAY,20,Serangoon,Dhoby Ghaut,243
WEEKDAY,17,Clarke Quay,HarbourFront,243
WEEKDAY,10,Little India,Potong Pasir,243
WEEKDAY,22,Little India,HarbourFront,242
WEEKDAY,9,Outram Park,HarbourFront,242
WEEKDAY,11,Farrer Park,HarbourFront,242
WEEKDAY,14,Hougang,Clarke Quay,242
WEEKDAY,17,Hougang,HarbourFront,242
WEEKDAY,12,Potong Pasir,Buangkok,241
WEEKDAY,13,Outram Park,Clarke Quay,241
WEEKDAY,12,Woodleigh,Boon Keng,241
WEEKDAY,13,Potong Pasir,Clarke Quay,241
WEEKDAY,23,Chinatown,Kovan,241
WEEKDAY,22,Little India,Potong Pasir,241
WEEKDAY,15,Kovan,Woodleigh,241
WEEKDAY,7,Outram Park,HarbourFront,240
WEEKDAY,13,Punggol,HarbourFront,240
WEEKDAY,11,Buangkok,Clarke Quay,239
WEEKDAY,17,Outram Park,Woodleigh,239
WEEKDAY,17,Sengkang,HarbourFront,239
WEEKDAY,21,Little India,Clarke Quay,239
WEEKDAY,22,Sengkang,Farrer Park,239
WEEKDAY,11,Woodleigh,Serangoon,238
WEEKDAY,15,Boon Keng,Clarke Quay,238
WEEKDAY,23,HarbourFront,Boon Keng,238
WEEKDAY,12,Buangkok,Boon Keng,237
WEEKDAY,18,Hougang,HarbourFront,237
WEEKDAY,19,Kovan,Woodleigh,237
WEEKDAY,21,HarbourFront,Outram Park,237
WEEKDAY,7,HarbourFront,Punggol,236
WEEKDAY,22,Farrer Park,Dhoby Ghaut,236
WEEKDAY,11,Clarke Quay,Serangoon,236
WEEKDAY,22,Little India,Chinatown,236
WEEKDAY,6,Chinatown,Boon Keng,234
WEEKDAY,21,Serangoon,Chinatown,234
WEEKDAY,6,Potong Pasir,Farrer Park,234
WEEKDAY,18,Hougang,Woodleigh,233
WEEKDAY,15,Buangkok,Dhoby Ghaut,233
WEEKDAY,20,Hougang,Dhoby Ghaut,233
WEEKDAY,22,Hougang,Serangoon,233
WEEKDAY,16,Serangoon,HarbourFront,233
WEEKDAY,15,Boon Keng,Outram Park,233
WEEKDAY,12,Clarke Quay,Sengkang,233
WEEKDAY,6,Little India,Farrer Park,233
WEEKDAY,6,HarbourFront,Hougang,232
WEEKDAY,18,Sengkang,HarbourFront,232
WEEKDAY,11,Farrer Park,Punggol,232
WEEKDAY,8,Woodleigh,Dhoby Ghaut,232
WEEKDAY,15,Serangoon,Clarke Quay,232
WEEKDAY,6,Farrer Park,Kovan,232
WEEKDAY,19,Buangkok,Potong Pasir,231
WEEKDAY,11,Buangkok,Outram Park,231
WEEKDAY,22,Buangkok,Sengkang,231
WEEKDAY,11,Potong Pasir,Outram Park,231
WEEKDAY,22,Farrer Park,Woodleigh,231
WEEKDAY,10,Farrer Park,Sengkang,230
WEEKDAY,18,Punggol,HarbourFront,230
WEEKDAY,18,Woodleigh,Chinatown,230
WEEKDAY,14,Buangkok,Farrer Park,230
WEEKDAY,18,Sengkang,Outram Park,230
WEEKDAY,14,Woodleigh,Hougang,230
WEEKDAY,11,Potong Pasir,Clarke Quay,229
WEEKDAY,19,Woodleigh,Boon Keng,229
WEEKDAY,7,HarbourFront,Outram Park,229
WEEKDAY,13,Boon Keng,Woodleigh,229
WEEKDAY,12,Potong Pasir,Clarke Quay,229
WEEKDAY,13,HarbourFront,Sengkang,229
WEEKDAY,16,Boon Keng,HarbourFront,228
WEEKDAY,23,Dhoby Ghaut,Farrer Park,228
WEEKDAY,17,Serangoon,HarbourFront,228
WEEKDAY,9,Woodleigh,Farrer Park,228
WEEKDAY,13,Clarke Quay,Hougang,228
WEEKDAY,14,HarbourFront,Clarke Quay,227
WEEKDAY,15,Farrer Park,HarbourFront,227
WEEKDAY,22,Potong Pasir,Kovan,227
WEEKDAY,12,Buangkok,Potong Pasir,227
WEEKDAY,17,Punggol,Woodleigh,227
WEEKDAY,11,Boon Keng,Buangkok,227
WEEKDAY,18,Little India,Woodleigh,227
WEEKDAY,17,Punggol,Clarke Quay,226
WEEKDAY,17,Boon Keng,Woodleigh,226
WEEKDAY,22,Hougang,Buangkok,226
WEEKDAY,18,Punggol,Clarke Quay,226
WEEKDAY,10,Punggol,Woodleigh,226
WEEKDAY,18,Kovan,Woodleigh,226
WEEKDAY,8,Chinatown,Serangoon,226
WEEKDAY,13,Potong Pasir,Woodleigh,225
WEEKDAY,9,HarbourFront,Sengkang,225
WEEKDAY,22,Boon Keng,Potong Pasir,225
WEEKDAY,14,Chinatown,Woodleigh,225
WEEKDAY,9,HarbourFront,Serangoon,225
WEEKDAY,13,Kovan,Clarke Quay,224
WEEKDAY,6,Dhoby Ghaut,HarbourFront,224
WEEKDAY,22,Hougang,Kovan,224
WEEKDAY,15,Clarke Quay,Potong Pasir,224
WEEKDAY,15,Woodleigh,Boon Keng,223
WEEKDAY,11,HarbourFront,Clarke Quay,223
WEEKDAY,12,Farrer Park,HarbourFront,223
WEEKDAY,14,Hougang,HarbourFront,223
WEEKDAY,20,Serangoon,Clarke Quay,222
WEEKDAY,12,Clarke Quay,HarbourFront,222
WEEKDAY,16,Farrer Park,HarbourFront,222
WEEKDAY,22,Woodleigh,Punggol,222
WEEKDAY,17,Potong Pasir,Clarke Quay,222
WEEKDAY,19,Punggol,Woodleigh,221
WEEKDAY,9,Kovan,Woodleigh,221
WEEKDAY,12,HarbourFront,Serangoon,221
WEEKDAY,9,Chinatown,Sengkang,221
WEEKDAY,22,Farrer Park,HarbourFront,220
WEEKDAY,7,HarbourFront,Clarke Quay,220
WEEKDAY,9,Woodleigh,Boon Keng,220
WEEKDAY,14,Punggol,Outram Park,219
WEEKDAY,16,Outram Park,Clarke Quay,219
WEEKDAY,22,Buangkok,Punggol,219
WEEKDAY,10,HarbourFront,Clarke Quay,219
WEEKDAY,12,Woodleigh,Kovan,219
WEEKDAY,15,Woodleigh,HarbourFront,219
WEEKDAY,22,Kovan,Potong Pasir,218
WEEKDAY,23,Potong Pasir,Sengkang,218
WEEKDAY,13,Farrer Park,HarbourFront,218
WEEKDAY,9,Farrer Park,Punggol,218
WEEKDAY,22,HarbourFront,Outram Park,218
WEEKDAY,14,Farrer Park,Woodleigh,218
WEEKDAY,6,Little India,Dhoby Ghaut,218
WEEKDAY,15,Sengkang,Clarke Quay,218
WEEKDAY,6,Boon Keng,Woodleigh,218
WEEKDAY,15,Buangkok,Farrer Park,218
WEEKDAY,23,Boon Keng,Hougang,218
WEEKDAY,6,Potong Pasir,Dhoby Ghaut,217
WEEKDAY,14,Clarke Quay,Punggol,217
WEEKDAY,14,Buangkok,Potong Pasir,217
WEEKDAY,23,Serangoon,Punggol,217
WEEKDAY,7,Dhoby Ghaut,Boon Keng,216
WEEKDAY,18,Punggol,Woodleigh,216
WEEKDAY,22,HarbourFront,Potong Pasir,216
WEEKDAY,8,Woodleigh,Hougang,216
WEEKDAY,21,Serangoon,Woodleigh,216
WEEKDAY,14,Clarke Quay,Potong Pasir,216
WEEKDAY,14,Clarke Quay,Kovan,216
WEEKDAY,10,Buangkok,Outram Park,215
WEEKDAY,16,Punggol,Clarke Quay,215
WEEKDAY,5,Hougang,Dhoby Ghaut,215
WEEKDAY,19,Boon Keng,HarbourFront,215
WEEKDAY,10,HarbourFront,Boon Keng,214
WEEKDAY,21,Buangkok,Hougang,214
WEEKDAY,11,Serangoon,Woodleigh,212
WEEKDAY,15,Buangkok,Little India,212
WEEKDAY,22,Outram Park,Potong Pasir,212
WEEKDAY,15,Sengkang,Woodleigh,212
WEEKDAY,23,Little India,Punggol,212
WEEKDAY,8,HarbourFront,Potong Pasir,212
WEEKDAY,13,Potong Pasir,Outram Park,211
WEEKDAY,12,Clarke Quay,Outram Park,211
WEEKDAY,23,HarbourFront,Serangoon,211
WEEKDAY,10,Dhoby Ghaut,Boon Keng,211
WEEKDAY,5,Sengkang,Potong Pasir,211
WEEKDAY,23,Dhoby Ghaut,Potong Pasir,211
WEEKDAY,10,Outram Park,Punggol,210
WEEKDAY,15,Outram Park,Potong Pasir,210
WEEKDAY,7,Woodleigh,Little India,210
WEEKDAY,13,Clarke Quay,Boon Keng,210
WEEKDAY,12,Farrer Park,Woodleigh,210
WEEKDAY,6,Boon Keng,Buangkok,210
WEEKDAY,16,Buangkok,Little India,209
WEEKDAY,14,Potong Pasir,Outram Park,209
WEEKDAY,23,Boon Keng,Serangoon,209
WEEKDAY,7,HarbourFront,Potong Pasir,209
WEEKDAY,22,Outram Park,Kovan,209
WEEKDAY,17,Potong Pasir,Outram Park,209
WEEKDAY,18,Kovan,HarbourFront,208
WEEKDAY,15,HarbourFront,Clarke Quay,208
WEEKDAY,16,Buangkok,Chinatown,208
WEEKDAY,11,Woodleigh,Little India,208
WEEKDAY,14,Dhoby Ghaut,Woodleigh,208
WEEKDAY,23,Outram Park,Hougang,208
WEEKDAY,12,HarbourFront,Sengkang,207
WEEKDAY,9,Outram Park,Punggol,207
WEEKDAY,7,Woodleigh,Kovan,207
WEEKDAY,7,Woodleigh,Clarke Quay,207
WEEKDAY,10,Dhoby Ghaut,Serangoon,206
WEEKDAY,16,Buangkok,Dhoby Ghaut,206
WEEKDAY,21,Sengkang,HarbourFront,206
WEEKDAY,22,Chinatown,Dhoby Ghaut,206
WEEKDAY,7,Dhoby Ghaut,Chinatown,206
WEEKDAY,11,Potong Pasir,Buangkok,205
WEEKDAY,22,Dhoby Ghaut,HarbourFront,205
WEEKDAY,21,Boon Keng,Chinatown,205
WEEKDAY,15,Woodleigh,Little India,205
WEEKDAY,19,Woodleigh,Potong Pasir,205
WEEKDAY,23,Clarke Quay,Potong Pasir,204
WEEKDAY,14,Buangkok,Boon Keng,204
WEEKDAY,13,Woodleigh,Hougang,204
WEEKDAY,21,Kovan,Little India,204
WEEKDAY,8,Dhoby Ghaut,Potong Pasir,204
WEEKDAY,22,Hougang,Potong Pasir,204
WEEKDAY,9,Serangoon,Buangkok,204
WEEKDAY,12,Potong Pasir,Woodleigh,203
WEEKDAY,6,Kovan,Buangkok,203
WEEKDAY,14,Serangoon,HarbourFront,203
WEEKDAY,16,Buangkok,Potong Pasir,203
WEEKDAY,11,Chinatown,Buangkok,203
WEEKDAY,15,Farrer Park,Woodleigh,203
WEEKDAY,6,Outram Park,HarbourFront,203
WEEKDAY,23,Little India,Kovan,202
WEEKDAY,13,Woodleigh,Chinatown,202
